0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
1.0,1.0,1.0,0.8257,1.0,1.0,0.7583,0.6772,1.0,0.6932,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6245,1.0,1.0,1.0,1.0,1.0,1.0,0.6982,1.0,1.0,1.0,0.65,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6735,0.6517,1.0,1.0,0.8202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.556,0.6324,1.0,0.833,0.6772,1.0,0.6022,1.0,1.0,1.0,0.6932,1.0,0.65,1.0,1.0,1.0,0.6932,1.0,1.0,1.0,1.0,0.85,1.0,0.6517,1.0,1.0,1.0,1.0,1.0,1.0,0.7943,1.0,1.0,1.0,1.0,1.0,1.0,0.6066,1.0,0.5781,0.6634,1.0,1.0,1.0,1.0,0.6758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6772,0.6772,1.0,0.6517,1.0,1.0,1.0,0.6932,1.0,1.0,0.7583,1.0,1.0,1.0,1.0,1.0
0.7496,0.6898,0.8045,0.6753,0.7777,1.0,1.0,1.0,0.725,1.0,1.0,0.0,0.7858,0.767,0.8045,1.0,0.7496,1.0,1.0,0.8202,0.8267,1.0,1.0,0.6805,1.0,0.847,0.7069,0.7563,1.0,0.811,0.8089,0.6595,1.0,1.0,0.7075,0.7943,0.7496,0.8467,0.6712,0.693,0.644,1.0,1.0,1.0,1.0,0.604,0.6145,1.0,0.7496,0.604,0.7164,0.8202,1.0,1.0,1.0,1.0,0.8045,1.0,1.0,1.0,0.841,0.655,0.6805,1.0,1.0,0.6883,1.0,0.7504,1.0,1.0,1.0,0.604,0.6696,0.825,0.893,0.6734,1.0,1.0,1.0,0.7496,0.8359,0.4769,1.0,1.0,1.0,1.0,1.0,0.6298,1.0,0.7022,0.6301,1.0,1.0,1.0,1.0,0.7344,0.6984,0.7731,0.7169,0.6404,1.0,0.638,1.0,1.0,1.0,1.0,1.0,0.8202,0.8202,1.0,1.0,0.7069,0.845,1.0,0.7069,0.8045,1.0,0.7496,0.7496,1.0,0.7664,0.8045,1.0
0.6086,1.0,0.6984,0.7191,1.0,1.0,0.893,0.893,0.6897,0.822,1.0,0.7858,0.0,0.8127,0.6984,0.869,0.6946,0.893,0.7263,0.7263,0.7222,1.0,0.81,0.7107,1.0,0.7699,0.599,0.6441,0.7287,0.6428,0.6665,1.0,0.8257,1.0,1.0,1.0,0.6946,0.6899,1.0,0.8293,0.6765,1.0,0.81,0.7689,1.0,0.6984,0.6511,0.867,0.6946,0.6984,0.7605,0.7339,1.0,1.0,1.0,0.825,0.6984,0.8257,1.0,0.884,0.6654,0.7458,0.7459,0.884,1.0,1.0,0.7474,0.7049,1.0,0.884,1.0,0.6984,1.0,0.6731,0.7866,1.0,0.822,0.798,0.783,0.5857,1.0,0.6844,0.8174,0.718,0.7675,1.0,0.8054,0.7256,1.0,0.6301,1.0,1.0,0.822,1.0,1.0,1.0,0.6765,0.7287,0.8248,0.6971,0.783,0.6896,1.0,0.825,1.0,0.675,0.783,0.7339,0.7339,0.783,0.7034,0.6823,0.7563,1.0,0.7269,0.6984,0.6772,0.6946,0.6946,1.0,0.7224,0.6984,1.0
0.7908,1.0,0.8507,0.7052,0.8387,0.7583,1.0,1.0,0.877,1.0,1.0,0.767,0.8127,0.0,0.8507,1.0,0.6546,1.0,1.0,0.6911,0.7164,0.6391,0.7075,1.0,1.0,0.6217,0.745,0.7875,1.0,0.7495,0.699,1.0,1.0,0.6081,0.6372,0.774,0.6447,0.8331,0.7022,0.7836,0.5135,0.7487,1.0,1.0,0.7588,0.65,0.7908,0.7481,0.6546,0.8507,0.7777,0.8553,0.7481,1.0,1.0,1.0,0.8507,1.0,1.0,1.0,0.683,0.7417,0.6874,0.6873,1.0,0.5989,0.7984,0.6859,0.6081,0.6078,0.7583,0.65,1.0,0.3,0.7925,0.7217,0.6873,1.0,1.0,0.7908,0.753,0.6492,0.7094,1.0,1.0,1.0,1.0,0.7176,0.7344,0.655,0.6576,1.0,1.0,1.0,1.0,0.6561,0.6741,0.7849,0.6649,0.6095,0.7075,0.7388,0.6873,1.0,0.6873,1.0,1.0,0.8553,0.8553,0.7075,1.0,0.745,0.884,0.6719,0.745,0.8507,1.0,0.7908,0.7908,1.0,0.6611,0.8507,1.0
0.6245,1.0,0.6141,0.7051,1.0,1.0,1.0,1.0,0.8045,1.0,1.0,0.8045,0.6984,0.8507,0.0,0.875,0.6245,1.0,1.0,0.6839,0.705,1.0,1.0,1.0,1.0,0.7689,0.6149,0.7018,1.0,0.6982,0.8553,1.0,1.0,1.0,1.0,1.0,0.6245,0.7015,1.0,0.7344,1.0,1.0,1.0,1.0,1.0,0.6141,0.6245,1.0,0.6245,0.6141,0.7538,0.6839,1.0,1.0,0.6907,1.0,0.6141,1.0,0.85,1.0,0.6425,0.7,0.6854,1.0,1.0,1.0,1.0,0.6517,1.0,1.0,1.0,0.6141,1.0,0.8775,0.7888,1.0,1.0,1.0,1.0,0.6245,1.0,0.579,1.0,1.0,1.0,1.0,1.0,0.7142,1.0,0.6442,1.0,0.7117,1.0,0.7888,0.6789,1.0,0.7067,1.0,0.7098,0.6475,1.0,0.6266,1.0,1.0,1.0,1.0,1.0,0.6839,0.6839,1.0,1.0,0.6149,0.5387,1.0,0.6149,0.6141,1.0,0.6245,0.3016,1.0,0.6883,0.6141,1.0
1.0,0.7888,1.0,0.709,1.0,1.0,0.833,0.646,1.0,1.0,1.0,1.0,0.869,1.0,0.875,0.0,0.7471,0.833,1.0,0.81,1.0,1.0,1.0,0.822,1.0,0.8618,0.8036,0.5855,0.6805,0.6074,1.0,0.8054,0.7684,1.0,1.0,1.0,0.81,0.8032,1.0,0.857,0.7294,1.0,1.0,1.0,1.0,1.0,1.0,0.775,1.0,1.0,0.8387,0.833,1.0,1.0,0.6062,0.667,1.0,0.6486,0.6122,0.833,0.658,0.893,0.789,0.6948,0.7888,1.0,0.826,0.8036,1.0,0.833,1.0,1.0,1.0,1.0,1.0,0.7706,0.774,0.8304,1.0,1.0,1.0,0.6705,0.567,0.6858,1.0,1.0,1.0,0.716,1.0,1.0,1.0,0.7588,0.774,0.822,0.7361,1.0,0.7795,1.0,0.6855,0.6518,1.0,0.7046,0.7077,0.667,0.7487,1.0,0.7151,0.833,0.833,1.0,1.0,0.7487,0.6407,0.7888,0.6948,1.0,0.5507,1.0,0.81,0.7471,0.8387,1.0,0.8036
0.6412,0.7777,0.6245,0.7479,0.917,0.85,1.0,0.726,0.7563,1.0,1.0,0.7496,0.6946,0.6546,0.6245,0.7471,0.0,1.0,1.0,0.458,0.6141,0.833,0.7583,0.811,1.0,0.6692,0.6071,0.6792,1.0,0.589,0.6765,0.7943,1.0,0.833,0.9,0.833,0.333,0.6694,1.0,0.6415,0.6559,0.7888,1.0,1.0,1.0,0.6245,0.6412,1.0,0.6133,0.6245,0.6342,0.6774,0.825,1.0,0.6454,1.0,0.6245,0.7888,0.6774,1.0,0.6507,0.7116,0.7,0.6275,0.7583,0.6883,0.8424,0.6428,0.833,0.6883,0.85,0.6245,1.0,0.6713,0.7037,0.6494,0.6883,0.81,1.0,0.6412,0.875,0.6541,0.6921,1.0,1.0,1.0,1.0,0.6354,0.774,0.6843,1.0,1.0,1.0,1.0,1.0,0.7888,0.5595,1.0,0.7026,0.605,1.0,0.6,0.6219,1.0,0.6275,1.0,0.6839,0.6774,0.6774,1.0,1.0,0.5672,0.6184,0.6319,0.5672,0.6245,0.726,0.6412,0.6412,0.726,0.7241,0.6245,0.7888
1.0,0.6668,1.0,1.0,1.0,1.0,0.6609,0.867,1.0,1.0,0.6245,1.0,0.893,1.0,1.0,0.833,1.0,0.0,0.726,1.0,1.0,1.0,1.0,1.0,0.6237,1.0,1.0,0.6828,0.6802,0.6883,1.0,0.7069,0.5713,1.0,1.0,1.0,1.0,0.8119,1.0,0.875,0.7336,0.6116,1.0,0.7888,0.7706,1.0,1.0,0.825,1.0,1.0,1.0,0.867,1.0,0.6774,0.6257,0.75,1.0,0.7888,0.726,0.7339,0.7437,1.0,0.837,0.857,1.0,0.7311,0.84,1.0,0.81,0.857,0.6839,1.0,1.0,1.0,1.0,1.0,0.6428,1.0,1.0,1.0,1.0,1.0,0.774,0.6977,1.0,1.0,1.0,1.0,1.0,1.0,0.6336,0.8331,0.6428,1.0,1.0,0.8553,1.0,1.0,0.7767,0.7054,1.0,1.0,1.0,0.75,0.7888,1.0,1.0,0.867,0.867,1.0,0.5981,1.0,1.0,1.0,0.857,1.0,0.721,1.0,1.0,0.6774,1.0,1.0,0.6617
0.6609,0.6668,0.85,0.6681,0.8147,0.7583,0.6774,1.0,0.7143,0.6248,1.0,1.0,0.7263,1.0,1.0,1.0,1.0,0.726,0.0,1.0,0.6566,1.0,0.6772,0.6,0.6219,1.0,0.7888,0.6828,0.6929,1.0,0.6149,0.6289,0.6774,1.0,0.774,1.0,1.0,0.6966,1.0,0.6991,0.7046,0.6617,0.5758,0.458,1.0,1.0,0.721,1.0,0.7888,1.0,0.7269,0.721,0.825,0.867,0.7294,1.0,1.0,1.0,0.726,0.6883,1.0,0.721,0.6922,1.0,0.7583,1.0,1.0,0.7888,0.81,1.0,0.6839,1.0,1.0,0.724,1.0,0.7117,1.0,1.0,1.0,1.0,0.8442,1.0,1.0,0.6964,1.0,1.0,0.69,0.6698,1.0,1.0,0.6639,0.8331,1.0,1.0,0.811,0.8553,0.7492,0.6778,0.6468,0.6712,1.0,0.6929,1.0,1.0,0.7888,1.0,1.0,1.0,1.0,1.0,0.5672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6774,1.0,1.0,0.6617
0.6774,0.839,0.6839,0.707,0.7858,0.6772,1.0,0.7888,0.822,1.0,1.0,0.8202,0.7263,0.6911,0.6839,0.81,0.458,1.0,1.0,0.0,0.5264,0.7075,0.6245,0.875,1.0,0.683,0.6955,0.7378,1.0,0.4,0.7729,0.857,1.0,0.7075,0.7496,0.7075,0.306,0.8026,1.0,0.6735,0.6355,0.6929,1.0,1.0,1.0,0.6839,0.6774,1.0,0.6044,0.6839,0.583,0.726,0.6663,1.0,0.6625,1.0,0.6839,0.867,0.721,1.0,0.7203,0.7538,0.6893,0.6071,0.85,0.6384,0.7582,0.7339,0.7075,0.6384,0.6772,0.6839,1.0,0.767,0.67,0.701,0.6384,0.883,1.0,0.6774,0.7715,0.727,0.7307,1.0,1.0,1.0,1.0,0.6357,0.6712,0.6414,1.0,1.0,1.0,1.0,1.0,0.7022,0.5355,1.0,0.7799,0.6073,1.0,0.6496,0.5601,1.0,0.6071,1.0,0.7583,0.726,0.726,1.0,1.0,0.64,0.6932,0.6738,0.64,0.6839,0.7888,0.6774,0.6774,0.7888,0.7972,0.6839,0.857
