AML-01-001,AML-02-001,AML-03-001,AML-04-001,AML-05-001,AML-06-001,AML-07-001,AML-08-001,AML-09-001,AML-10-001,AML-11-001,AML-12-001,AML-13-001,AML-14-001,AML-15-001,AML-16-001,AML-17-001,AML-18-001,AML-19-001,AML-20-001,AML-21-001,AML-22-001,AML-23-001,AML-24-001,AML-25-001,AML-26-001,AML-27-001,AML-28-001,AML-29-001,AML-30-001,AML-31-001,AML-32-001,AML-33-001,AML-34-001,AML-35-001,AML-36-001,AML-37-001,AML-38-001,AML-39-001,AML-40-001,AML-41-001,AML-42-001,AML-43-001,AML-44-001,AML-45-001,AML-46-001,AML-47-001,AML-48-001,AML-49-001,AML-50-001,AML-51-001,AML-52-001,AML-53-001,AML-54-001,AML-55-001,AML-56-001,AML-57-001,AML-58-001,AML-59-001,AML-60-001,AML-61-001,AML-62-001,AML-63-001,AML-64-001,AML-65-001,AML-66-001,AML-67-001,AML-68-001,AML-69-001,AML-70-001,AML-71-001,AML-72-001,AML-73-001,AML-74-001,AML-75-001,AML-76-001,AML-77-001,AML-78-001,AML-79-001,AML-80-001,AML-81-001,AML-82-001,AML-83-001,AML-84-001,AML-85-001,AML-86-001,AML-87-001,AML-88-001,AML-89-001,AML-90-001,AML-91-001,AML-92-001,AML-93-001,AML-94-001,AML-95-001,AML-96-001,AML-97-001,AML-98-001,AML-99-001,AML-100-001,AML-101-001,AML-102-001,AML-103-001,AML-104-001,AML-105-001,AML-106-001,AML-107-001,AML-108-001,AML-109-001,AML-110-001,AML-111-001,AML-112-001,AML-113-001,AML-114-001,AML-115-001,AML-116-001,AML-117-001,AML-118-001,AML-119-001,AML-120-001,AML-121-001,AML-122-001,AML-123-001
0.0,1.0,0.0,0.125,0.0,0.0,1.0,1.0,0.236,0.222,1.0,0.0,0.167,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.201,1.0,0.0,0.167,0.0,0.0,0.111,0.267,1.0,0.0,0.347,0.0,1.0,1.0,0.0,1.0,0.0,0.111,1.0,0.25,0.0,1.0,0.222,0.25,1.0,0.0,0.111,1.0,0.111,0.0,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.417,1.0,0.0,1.0,1.0,0.111,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.167,0.556,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.443,0.0,0.5,0.286,1.0,0.167,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,0.111,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0,1.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.111,1.0,1.0,0.111,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.163,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.267,0.0,1.0,0.0,0.0,1.0,0.222,0.0,1.0,0.222,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.222,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.125,1.0,1.0,0.0,0.0,0.0,0.111,0.267,1.0,0.0,0.222,0.0,1.0,1.0,0.0,1.0,0.0,0.111,1.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.111,0.0,0.25,0.25,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.417,1.0,0.0,1.0,1.0,0.111,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.556,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.422,1.0,0.5,0.286,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.125,0.111,0.0,0.0,0.347,0.25,0.0,0.0,0.15,0.275,0.0,0.25,0.5,0.25,0.5,0.5,0.0,1.0,0.125,0.0,0.225,0.0,0.125,0.339,0.0,0.0,0.0,0.125,0.0,0.0,0.426,0.211,0.0,0.167,0.383,0.222,0.0,0.392,0.0,0.406,0.387,0.0,0.125,0.133,1.0,0.0,0.133,1.0,0.25,0.0,0.4,0.0,0.222,0.25,0.056,1.0,0.0,0.0,0.5,0.2,0.321,0.333,0.5,0.2,0.0,0.267,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.312,0.222,0.406,0.0,1.0,1.0,1.0,0.347,0.342,0.5,0.0,1.0,1.0,0.111,0.042,0.0,0.111,0.238,0.5,0.0,0.133,0.133,0.25,0.406,0.133,0.355,0.41,1.0,0.083,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.347,0.0,0.0,1.0,1.0,0.083,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.222,0.0,0.0,0.0,0.0,1.0,0.0,0.222,0.25,1.0,0.0,0.0,0.0,0.0,0.236,1.0,0.306,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.347,0.0,0.167,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.361,0.0,1.0,1.0,1.0,0.167,0.0,0.5,0.0,1.0,1.0,0.0,0.407,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.167,0.37,1.0,0.417,0.25,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.0,1.0,0.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.125,1.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,0.167,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.167,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.37,1.0,0.417,0.25,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.342,0.0,1.0,0.0,0.222,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.167,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.111,0.0,0.0,0.111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.278,1.0,1.0,1.0,1.0,1.0,1.0,0.286,0.0,0.111,0.0,1.0,0.0,1.0,1.0,0.211,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.167,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,0.25,0.222,1.0,0.0,0.222,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.167,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.222,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.111,0.0,1.0,1.0,0.0,1.0,0.222,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0
0.236,0.0,0.111,0.15,0.083,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.111,0.5,0.5,0.258,0.5,0.056,0.125,0.083,1.0,0.0,0.0,0.133,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.139,0.0,1.0,0.0,0.0,0.5,0.0,0.306,0.5,0.125,0.222,0.139,0.056,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.056,0.37,1.0,0.5,1.0,1.0,0.167,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.125,1.0,1.0,1.0,0.0,0.139,0.2,1.0,0.5,1.0,1.0,0.0,0.367,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.111,0.389,0.5,0.5,0.111,0.5,0.257,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.0,1.0
0.222,1.0,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.222,1.0,0.0,1.0,0.0,0.267,0.0,1.0,0.0,0.0,0.0,1.0,0.222,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.111,1.0,0.0,0.111,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.267,0.0,1.0,0.0,0.0,1.0,0.222,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.167,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.583,0.0,0.119,0.0,1.0,0.111,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
