0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
0.4295,0.9088,0.5591,0.5581,0.5453,0.478,0.9257,0.9257,0.5024,0.3014,0.9284,0.4674,0.3203,0.319,0.508,0.9482,0.6329,0.9257,0.5877,0.3243,0.0,0.5096,0.2722,0.6118,0.7526,0.383,0.6091,0.4734,0.9182,0.357,0.4796,0.7531,0.9257,0.5096,0.5229,0.5096,0.6227,0.4333,0.9257,0.3819,0.4868,0.5443,0.2243,0.433,0.9354,0.508,0.3183,0.9434,0.6017,0.508,0.3168,0.4311,0.4019,0.7418,0.9088,0.9176,0.508,0.9257,0.9257,0.7526,0.3244,0.4485,0.6199,0.5585,0.7386,0.5585,0.5705,0.6093,0.5096,0.5585,0.4974,0.508,0.9284,0.549,0.5255,0.4914,0.5585,0.9482,0.9284,0.5429,0.5116,0.56,0.7493,0.7622,0.9257,0.9284,0.382,0.7235,0.5349,0.6806,0.8994,0.9354,0.9182,0.9225,0.7584,0.5477,0.6558,0.5197,0.6788,0.5642,0.9284,0.4339,0.5585,0.9176,0.5585,0.9176,0.9284,0.5216,0.5216,0.9284,0.5467,0.5582,0.4539,0.5646,0.5582,0.508,0.9257,0.5429,0.5429,0.9257,0.5576,0.508,0.9182
0.9513,0.9203,0.9659,0.5232,0.0,0.0,0.9513,0.9513,0.7404,0.9354,0.9659,0.9638,0.9638,0.331,0.9659,0.9757,0.0,0.9513,0.9513,0.509,0.5096,0.0,0.4379,0.9354,0.9354,0.397,0.9354,0.9279,0.9354,0.5142,0.4596,0.9279,0.9513,0.3231,0.0,0.0,0.4503,0.5279,0.9513,0.5165,0.4124,0.4519,0.9659,0.9513,0.464,0.9659,0.9513,0.0,0.0,0.9659,0.5136,0.9513,0.0,0.9513,0.9203,0.9747,0.9659,0.9513,0.9513,0.9354,0.4475,0.945,0.9592,0.5367,0.9659,0.5367,0.4696,0.5467,0.3231,0.5702,0.0,0.9659,0.9659,0.3434,0.0,0.5165,0.5367,0.9757,0.9659,0.9513,0.0,0.9203,0.7556,0.9311,0.9513,0.9659,0.9638,0.9343,0.4455,0.5139,0.9066,0.9545,0.9354,0.9354,0.945,0.331,0.7272,0.937,0.7259,0.5381,0.4563,0.9203,0.5367,0.9747,0.5367,0.9747,0.9659,0.9513,0.9513,0.4563,0.9354,0.9354,0.9638,0.5488,0.9354,0.9659,0.9513,0.9513,0.9513,0.9513,0.4637,0.9659,0.9354
0.4472,0.8967,0.9487,0.5457,0.4714,0.433,0.9311,0.9311,0.7409,0.0,0.9487,0.9487,0.4626,0.509,0.9487,0.9659,0.4472,0.9311,0.4971,0.5109,0.2722,0.4379,0.0,0.5289,0.9127,0.5429,0.9127,0.9061,0.9127,0.5236,0.4907,0.9061,0.9311,0.4379,0.461,0.4379,0.4997,0.5528,0.9311,0.531,0.4385,0.5054,0.0,0.4472,0.9386,0.9487,0.0,0.9747,0.4472,0.9487,0.5282,0.9311,0.4249,0.9311,0.8967,0.9576,0.9487,0.9311,0.9311,0.9127,0.5037,0.9257,0.9407,0.5269,0.9487,0.5269,0.5367,0.9127,0.4379,0.5269,0.433,0.9487,0.9487,0.4866,0.4685,0.531,0.5269,0.9659,0.9487,0.9311,0.4607,0.8967,0.741,0.9127,0.9311,0.9487,0.0,0.9127,0.4941,0.53,0.882,0.9386,0.9127,0.916,0.9257,0.509,0.6523,0.5017,0.7188,0.5407,0.9487,0.4433,0.5269,0.9576,0.5269,0.9576,0.9487,0.9311,0.9311,0.9487,0.5203,0.9127,0.9513,0.5341,0.9127,0.9487,0.9311,0.9311,0.9311,0.9311,0.9257,0.9487,0.9127
0.3532,0.3959,0.5064,0.5228,0.4772,0.531,0.9203,0.4629,0.5063,0.6665,0.916,0.5367,0.5745,0.937,0.916,0.4661,0.4629,0.9203,0.4334,0.0,0.6118,0.9354,0.5289,0.0,0.5729,0.0,0.3384,0.4822,0.9187,0.0,0.5623,0.3865,0.9203,0.9354,0.545,0.5148,0.0,0.5996,0.9203,0.501,0.5734,0.9187,0.6022,0.6416,0.9311,0.916,0.5321,0.9257,0.5464,0.4944,0.3656,0.5582,0.5044,0.5194,0.5717,0.9,0.916,0.0,0.5276,0.5729,0.9343,0.5646,0.7511,0.464,0.3133,0.9187,0.4783,0.3384,0.9354,0.9187,0.916,0.916,0.5196,0.5772,0.9487,0.4369,0.464,0.0,0.916,0.9203,0.5657,0.4371,0.0,0.5765,0.9203,0.916,0.5483,0.7467,0.9279,0.9094,0.9088,0.9311,0.9187,0.9247,0.5572,0.5484,0.4027,0.5812,0.3235,0.5268,0.916,0.7151,0.6951,0.9,0.3366,0.9,0.4563,0.9203,0.9203,0.916,0.5759,0.464,0.4701,0.0,0.464,0.916,0.4629,0.9203,0.9203,0.4629,0.0,0.916,0.3433
0.5401,0.5689,0.5203,0.5869,0.5699,0.5269,0.5514,0.916,0.7558,0.5661,0.5054,0.9257,0.9354,0.9354,0.9127,0.9354,0.916,0.6465,0.6438,0.916,0.7526,0.9354,0.9127,0.5729,0.0,0.9343,0.5593,0.5706,0.4313,0.9127,0.5689,0.401,0.5514,0.9354,0.5488,0.9354,0.916,0.7776,0.916,0.5759,0.9044,0.2554,0.5269,0.4179,0.4677,0.9127,0.916,0.9257,0.5506,0.9127,0.5718,0.5536,0.5182,0.6506,0.6769,0.8944,0.9127,0.916,0.5422,0.4734,0.9311,0.5637,0.7441,0.9127,0.5269,0.458,0.9439,0.5593,0.5235,0.9127,0.5236,0.9127,0.9127,0.9429,0.4693,0.5666,0.5484,0.9354,0.9127,0.916,0.5838,0.9066,0.9143,0.5538,0.916,0.9127,0.5579,0.7446,0.9257,0.9006,0.4699,0.5333,0.5484,0.9187,0.5657,0.5389,0.7647,0.9247,0.5358,0.59,0.9127,0.9066,0.9127,0.8944,0.5219,0.8944,0.9127,0.916,0.916,0.9127,0.6717,0.9127,0.9354,0.5481,0.9127,0.9127,0.916,0.916,0.916,0.5514,0.9252,0.9127,0.5648
0.5666,0.0,0.5323,0.5865,0.5379,0.5145,0.937,0.4751,0.4051,0.9343,0.9354,0.4733,0.5754,0.2474,0.5323,0.4775,0.6083,0.937,0.937,0.0,0.383,0.397,0.5429,0.0,0.9343,0.0,0.4132,0.3501,0.9343,0.0,0.3433,0.0,0.937,0.4749,0.5289,0.5222,0.4867,0.4698,0.937,0.3964,0.4619,0.5589,0.9354,0.937,0.5619,0.5323,0.5666,0.5129,0.6755,0.5323,0.0,0.5382,0.5129,0.937,0.5862,0.9257,0.5323,0.0,0.5435,0.9343,0.3382,0.5429,0.76,0.4901,0.0,0.5826,0.5754,0.2959,0.4749,0.6238,0.5145,0.5323,0.9354,0.2617,0.5467,0.4604,0.5826,0.0,0.9354,0.5666,0.4206,0.4137,0.2898,0.937,0.937,0.9354,0.9487,0.7142,0.5532,0.7082,0.9236,0.9439,0.9343,0.9375,0.9391,0.4295,0.3482,0.9407,0.29,0.5557,0.5429,0.4046,0.4835,0.9257,0.4901,0.9257,0.4725,0.5382,0.5382,0.5429,0.9343,0.464,0.5456,0.4516,0.464,0.5323,0.4751,0.5666,0.5666,0.4751,0.4027,0.5323,0.0
0.4361,0.0,0.3564,0.5596,0.5311,0.5054,0.916,0.4563,0.6106,0.5593,0.9127,0.5484,0.6049,0.5649,0.5269,0.4607,0.4361,0.916,0.4563,0.3735,0.6091,0.9354,0.9127,0.3384,0.5593,0.4132,0.0,0.5127,0.9127,0.388,0.686,0.3915,0.916,0.9354,0.5168,0.9354,0.394,0.6489,0.916,0.6779,0.5245,0.9127,0.5054,0.5422,0.9279,0.5269,0.5536,0.9257,0.4207,0.5269,0.5037,0.6331,0.4441,0.4563,0.5604,0.8944,0.5269,0.0,0.5181,0.5593,0.5666,0.661,0.6948,0.458,0.0,0.9127,0.5824,0.2312,0.9354,0.9127,0.9127,0.5269,0.9127,0.5758,0.5555,0.3267,0.9127,0.531,0.5034,0.3489,0.5407,0.4315,0.0,0.5579,0.5422,0.9127,0.4661,0.7119,0.9257,0.6727,0.8994,0.9279,0.9127,0.9187,0.5286,0.9354,0.3857,0.9247,0.3085,0.5794,0.5034,0.4879,0.5219,0.8944,0.458,0.4624,0.6221,0.5506,0.5506,0.5034,0.9127,0.4736,0.6101,0.0,0.4736,0.5269,0.6588,0.5536,0.5536,0.4563,0.4277,0.5269,0.0
0.6479,0.4593,0.6051,0.6267,0.5682,0.5299,0.5377,0.6567,0.4535,0.5706,0.9061,0.5276,0.6773,0.5392,0.3157,0.4535,0.369,0.5377,0.5377,0.3237,0.4734,0.9279,0.9061,0.4822,0.5706,0.3501,0.5127,0.0,0.5706,0.3194,0.3892,0.4943,0.551,0.9279,0.5495,0.9279,0.4313,0.6173,0.9127,0.6144,0.5805,0.9127,0.5299,0.5566,0.9252,0.5339,0.56,0.5171,0.6434,0.5339,0.2488,0.4754,0.5171,0.5377,0.477,0.4767,0.5339,0.4213,0.333,0.6191,0.6222,0.2761,0.5276,0.6751,0.3854,0.9127,0.5576,0.5061,0.9279,0.5457,0.9061,0.5339,0.9061,0.5468,0.5314,0.4714,0.56,0.4612,0.9061,0.56,0.581,0.5621,0.4037,0.6313,0.9127,0.9061,0.5542,0.7428,0.9203,0.5808,0.9044,0.5289,0.56,0.4656,0.6702,0.9311,0.4003,0.9252,0.5685,0.5048,0.9061,0.4116,0.5539,0.4767,0.5267,0.8866,0.5116,0.6542,0.6542,0.9061,0.9127,0.4699,0.6585,0.4593,0.6205,0.5339,0.4412,0.56,0.4313,0.5229,0.4566,0.5339,0.4602
0.916,0.5689,0.9127,0.5426,0.9429,0.9127,0.4925,0.6416,0.9257,0.5484,0.6325,0.9257,0.5579,0.9354,0.9127,0.5367,0.916,0.678,0.5422,0.916,0.9182,0.9354,0.9127,0.9187,0.4313,0.9343,0.9127,0.5706,0.0,0.5661,0.937,0.5671,0.3873,0.9354,0.9257,0.9354,0.916,0.5851,0.916,0.5576,0.6923,0.4494,0.9127,0.5181,0.0,0.9127,0.916,0.5182,0.916,0.9127,0.9252,0.5401,0.9257,0.3095,0.6053,0.4676,0.4472,0.6331,0.5422,0.585,0.5769,0.9203,0.5214,0.6683,0.9127,0.0,0.5579,0.9127,0.5235,0.6683,0.5236,0.9127,0.9127,0.9429,0.4629,0.9187,0.6671,0.9354,0.9127,0.916,0.9545,0.9066,0.5389,0.3686,0.916,0.9127,0.9354,0.9,0.9257,0.9006,0.542,0.5333,0.5551,0.5657,0.9203,0.5389,0.9138,0.9247,0.7432,0.5855,0.9127,0.9066,0.9127,0.4676,0.5219,0.8944,0.9127,0.6416,0.6416,0.9127,0.6738,0.9127,0.9354,0.9066,0.6683,0.9127,0.5536,0.5194,0.916,0.5514,0.9252,0.9127,0.5648
0.5422,0.0,0.5054,0.5779,0.5376,0.5034,0.5401,0.6506,0.4645,0.9127,0.9127,0.4629,0.6743,0.3263,0.5054,0.5887,0.556,0.5401,0.916,0.0,0.357,0.5142,0.5236,0.0,0.9127,0.0,0.388,0.3194,0.5661,0.0,0.3384,0.0,0.5506,0.5142,0.5254,0.5142,0.4224,0.5549,0.916,0.6089,0.6746,0.5484,0.9127,0.916,0.9279,0.5054,0.5422,0.5182,0.6533,0.5054,0.0,0.6506,0.5007,0.916,0.5604,0.4676,0.5054,0.3735,0.5181,0.547,0.432,0.5286,0.5707,0.6125,0.0,0.5648,0.5747,0.333,0.5142,0.6552,0.5034,0.5054,0.9127,0.3376,0.5361,0.4433,0.649,0.0,0.9127,0.5422,0.5348,0.393,0.3857,0.5864,0.916,0.9127,0.9354,0.6717,0.5401,0.6893,0.8994,0.9279,0.5593,0.9187,0.9203,0.5515,0.3175,0.9247,0.4704,0.5579,0.9127,0.3776,0.4494,0.4676,0.4614,0.8944,0.4472,0.6506,0.6506,0.9127,0.9127,0.4307,0.5181,0.4312,0.6099,0.5054,0.4361,0.5422,0.5422,0.4563,0.3425,0.5054,0.0
0.6485,0.9295,0.6391,0.5455,0.5401,0.4925,0.9429,0.9429,0.2384,0.6107,0.945,0.339,0.6915,0.331,0.4757,0.9576,0.6789,0.9429,0.5734,0.3314,0.4796,0.4596,0.4907,0.5623,0.5689,0.3433,0.686,0.3892,0.937,0.3384,0.0,0.5692,0.9429,0.4596,0.3417,0.4596,0.6903,0.4145,0.5699,0.4102,0.6346,0.5326,0.4739,0.5281,0.9487,0.6632,0.6648,0.9545,0.67,0.4757,0.2563,0.325,0.321,0.4555,0.9295,0.9386,0.4757,0.9429,0.9429,0.5689,0.3468,0.3446,0.6218,0.5745,0.5116,0.6748,0.5468,0.6879,0.4596,0.5745,0.4563,0.6632,0.945,0.2504,0.4685,0.4321,0.5745,0.9576,0.945,0.5444,0.4725,0.7014,0.7697,0.5629,0.9429,0.945,0.3511,0.8151,0.5286,0.7052,0.5901,0.9487,0.937,0.9391,0.5311,0.5339,0.6715,0.5794,0.5583,0.5872,0.945,0.6905,0.5745,0.9386,0.5745,0.9386,0.945,0.4772,0.4772,0.945,0.5689,0.5712,0.0,0.583,0.5712,0.4757,0.9429,0.5444,0.5444,0.9429,0.5456,0.4757,0.937
0.5377,0.3582,0.5189,0.4465,0.484,0.5299,0.56,0.458,0.4869,0.5706,0.9061,0.5495,0.9311,0.9311,0.9061,0.4612,0.458,0.5484,0.6542,0.0,0.7531,0.9279,0.9061,0.3865,0.401,0.0,0.3915,0.4943,0.5671,0.0,0.5692,0.0,0.56,0.4612,0.5495,0.5426,0.0,0.605,0.458,0.4982,0.9094,0.574,0.5299,0.4395,0.9252,0.9061,0.551,0.916,0.551,0.5189,0.3856,0.5566,0.5171,0.5377,0.6903,0.8866,0.9061,0.0,0.6738,0.5706,0.9295,0.5663,0.7431,0.4602,0.3529,0.9127,0.9413,0.3915,0.5264,0.9127,0.5339,0.9061,0.3854,0.9391,0.9429,0.4394,0.9127,0.0,0.9061,0.9127,0.5728,0.4463,0.0,0.6926,0.9127,0.9061,0.5542,0.5626,0.9203,0.5267,0.5772,0.5348,0.9127,0.9192,0.565,0.3789,0.3153,0.9252,0.4172,0.5308,0.9061,0.6806,0.526,0.8866,0.6774,0.8866,0.45,0.9127,0.9127,0.9061,0.5539,0.4602,0.4664,0.0,0.4602,0.9061,0.458,0.9127,0.458,0.4941,0.0,0.45,0.4237
0.9257,0.5581,0.9311,0.4706,0.9545,0.9311,0.333,0.643,0.9354,0.5181,0.0,0.9386,0.4672,0.945,0.9311,0.4503,0.9257,0.2847,0.5353,0.9257,0.9257,0.9513,0.9311,0.9203,0.5514,0.937,0.916,0.551,0.3873,0.5506,0.9429,0.56,0.0,0.9513,0.9386,0.9513,0.9257,0.5342,0.9257,0.4629,0.6812,0.5536,0.9311,0.5142,0.9354,0.9311,0.9257,0.4424,0.9257,0.9311,0.9279,0.4563,0.9487,0.5142,0.328,0.4084,0.0,0.6384,0.5353,0.6588,0.5511,0.9257,0.4441,0.6588,0.9311,0.4563,0.4577,0.916,0.5222,0.6588,0.5109,0.9311,0.9311,0.9503,0.0,0.9203,0.5194,0.9513,0.9311,0.9257,0.9649,0.905,0.508,0.6586,0.9257,0.9311,0.945,0.9072,0.9386,0.8944,0.6499,0.533,0.6506,0.545,0.9257,0.5404,0.9284,0.9252,0.6007,0.5636,0.9311,0.905,0.916,0.4084,0.5181,0.922,0.9311,0.643,0.643,0.9311,0.5422,0.916,0.945,0.905,0.6588,0.9311,0.5353,0.4563,0.9257,0.5404,0.9279,0.9311,0.5536
0.9513,0.4563,0.9659,0.5539,0.0,0.0,0.9513,0.9513,0.7618,0.9354,0.9659,0.9638,0.9638,0.4231,0.9659,0.9757,0.0,0.9513,0.9513,0.509,0.5096,0.3231,0.4379,0.9354,0.9354,0.4749,0.9354,0.9279,0.9354,0.5142,0.4596,0.4612,0.9513,0.0,0.0,0.0,0.4503,0.5279,0.0,0.5165,0.4755,0.4519,0.9659,0.9513,0.5298,0.9659,0.9513,0.4519,0.0,0.9659,0.5136,0.9513,0.0,0.9513,0.9203,0.9747,0.9659,0.9513,0.9513,0.9354,0.4475,0.945,0.9592,0.5367,0.9659,0.5367,0.4696,0.5575,0.3598,0.5736,0.0,0.9659,0.0,0.4418,0.0,0.5165,0.5367,0.9757,0.9659,0.9513,0.3558,0.9203,0.7556,0.9311,0.9513,0.9659,0.9638,0.0,0.4455,0.535,0.9066,0.9545,0.9354,0.9354,0.945,0.4231,0.7272,0.937,0.7259,0.5381,0.5119,0.9203,0.5367,0.9747,0.5367,0.9747,0.9659,0.9513,0.9513,0.5119,0.9354,0.9354,0.9638,0.5488,0.9354,0.9659,0.9513,0.9513,0.0,0.0,0.5311,0.0,0.9354
0.4519,0.9127,0.4402,0.5706,0.0,0.0,0.9386,0.9386,0.7507,0.5488,0.9487,0.509,0.9545,0.5048,0.9487,0.9638,0.0,0.9386,0.4519,0.5251,0.5229,0.0,0.461,0.545,0.5488,0.5289,0.5168,0.5495,0.9257,0.5254,0.3417,0.5495,0.9386,0.0,0.0,0.0,0.4656,0.5592,0.5324,0.3518,0.5375,0.4629,0.4941,0.5324,0.945,0.4402,0.9386,0.9659,0.0,0.9487,0.5266,0.5324,0.3818,0.4519,0.9127,0.9487,0.9487,0.9386,0.9386,0.5488,0.5245,0.3745,0.7456,0.5484,0.4941,0.6402,0.4757,0.5168,0.0,0.5484,0.0,0.4402,0.9487,0.5189,0.0,0.5311,0.5484,0.9638,0.9487,0.9386,0.5367,0.5408,0.7591,0.5515,0.9386,0.9487,0.464,0.7432,0.461,0.519,0.5592,0.945,0.9257,0.9279,0.5241,0.4629,0.7246,0.5339,0.5253,0.6008,0.9487,0.9127,0.5484,0.9487,0.5484,0.9487,0.9487,0.9386,0.9386,0.9487,0.9257,0.9257,0.9545,0.5575,0.9257,0.9487,0.9386,0.9386,0.9386,0.9386,0.9354,0.9487,0.9257
0.9513,0.5206,0.9659,0.4094,0.0,0.0,0.9513,0.9513,0.4615,0.9354,0.9659,0.458,0.9638,0.4519,0.9659,0.9757,0.0,0.9513,0.9513,0.509,0.5096,0.0,0.4379,0.5148,0.9354,0.5222,0.9354,0.9279,0.9354,0.5142,0.4596,0.5426,0.9513,0.0,0.0,0.0,0.4503,0.5528,0.9513,0.3842,0.5463,0.4519,0.9659,0.9513,0.9545,0.9659,0.4626,0.9834,0.0,0.0,0.3807,0.9513,0.0,0.9513,0.9203,0.9747,0.9659,0.9513,0.9513,0.9354,0.4475,0.945,0.9592,0.5367,0.9659,0.5367,0.4696,0.9354,0.0,0.5367,0.0,0.9659,0.4563,0.4572,0.0,0.5266,0.5367,0.9757,0.9659,0.9513,0.0,0.5564,0.7556,0.9311,0.9513,0.9659,0.9638,0.7758,0.4455,0.5139,0.9066,0.9545,0.9354,0.9354,0.945,0.331,0.7272,0.937,0.7259,0.5381,0.9659,0.0,0.5367,0.9747,0.5367,0.9747,0.9659,0.9513,0.9513,0.9659,0.9354,0.9354,0.9638,0.5488,0.9354,0.9659,0.9513,0.9513,0.9513,0.9513,0.9429,0.9659,0.9354
0.5404,0.0,0.5109,0.5562,0.4736,0.4472,0.9257,0.4563,0.5276,0.916,0.9311,0.5251,0.5667,0.6669,0.5109,0.4626,0.333,0.9257,0.9257,0.306,0.6227,0.4503,0.4997,0.0,0.916,0.4867,0.394,0.4313,0.916,0.4224,0.6903,0.0,0.9257,0.4503,0.4656,0.4503,0.0,0.7016,0.9257,0.6683,0.5574,0.5194,0.9311,0.9257,0.9354,0.5109,0.5404,0.9487,0.3748,0.5109,0.4628,0.5353,0.4424,0.9257,0.551,0.922,0.5109,0.0,0.5142,0.916,0.6678,0.5505,0.7321,0.4099,0.0,0.5506,0.5416,0.3743,0.4503,0.5506,0.4472,0.5109,0.9311,0.6871,0.5203,0.322,0.5506,0.0,0.9311,0.5404,0.4661,0.4056,0.2293,0.9187,0.9257,0.9311,0.945,0.6807,0.5126,0.4,0.8944,0.9354,0.916,0.9203,0.9257,0.5216,0.0,0.9252,0.2345,0.5074,0.9311,0.4415,0.3429,0.922,0.4099,0.922,0.4472,0.5353,0.5353,0.9311,0.916,0.4361,0.5728,0.4047,0.4361,0.5109,0.4563,0.5404,0.5404,0.4563,0.3932,0.5109,0.0
0.6247,0.7812,0.5817,0.605,0.5877,0.5299,0.4631,0.4631,0.3617,0.7776,0.9349,0.3814,0.6909,0.3945,0.6719,0.3714,0.6947,0.4631,0.7547,0.4604,0.4333,0.5279,0.5528,0.5996,0.7776,0.4698,0.6489,0.6173,0.5851,0.5549,0.4145,0.605,0.5342,0.5279,0.5592,0.5528,0.7016,0.0,0.779,0.5342,0.5585,0.5646,0.7575,0.7709,0.9445,0.5887,0.6338,0.4572,0.6913,0.5886,0.4688,0.5887,0.4563,0.7547,0.5725,0.4481,0.4757,0.5342,0.4674,0.4728,0.4528,0.6238,0.551,0.4847,0.7575,0.6228,0.6243,0.6328,0.5279,0.4847,0.5219,0.5887,0.7664,0.3991,0.5646,0.577,0.4835,0.9455,0.9349,0.5484,0.5678,0.6318,0.4593,0.6594,0.9386,0.9349,0.764,0.7099,0.5599,0.7226,0.7873,0.5735,0.537,0.5441,0.5785,0.5823,0.7202,0.7829,0.551,0.6696,0.9349,0.6518,0.5918,0.4481,0.5918,0.9263,0.9349,0.6719,0.6719,0.9349,0.9386,0.58,0.6026,0.601,0.6953,0.4757,0.5649,0.5484,0.7094,0.9386,0.5508,0.4757,0.9386
0.9257,0.453,0.9311,0.4329,0.9545,0.9311,0.9257,0.9257,0.9354,0.5194,0.9311,0.5324,0.945,0.5464,0.9311,0.9513,0.9257,0.9257,0.9257,0.9257,0.9257,0.9513,0.9311,0.9203,0.916,0.937,0.916,0.9127,0.916,0.916,0.5699,0.458,0.9257,0.0,0.5324,0.9513,0.9257,0.779,0.0,0.9203,0.5623,0.916,0.9311,0.9257,0.9354,0.4971,0.9257,0.9487,0.9257,0.9311,0.9279,0.9257,0.9487,0.9257,0.905,0.922,0.9311,0.9257,0.9257,0.916,0.5589,0.5492,0.9263,0.916,0.9311,0.5514,0.9487,0.916,0.9513,0.916,0.9311,0.4971,0.0,0.5559,0.9638,0.9203,0.916,0.9513,0.9311,0.9257,0.9649,0.5535,0.9284,0.9187,0.9257,0.4997,0.945,0.0,0.4656,0.4503,0.5608,0.9354,0.916,0.9203,0.9257,0.945,0.9284,0.5632,0.7458,0.5639,0.9311,0.5574,0.916,0.922,0.916,0.922,0.9311,0.9257,0.9257,0.9311,0.916,0.916,0.945,0.905,0.916,0.9311,0.9257,0.9257,0.0,0.0,0.9279,0.0,0.916
0.6648,0.5632,0.6311,0.49,0.2802,0.3114,0.0,0.0,0.3292,0.5759,0.916,0.3137,0.3433,0.3337,0.5194,0.0,0.6688,0.0,0.545,0.3675,0.3819,0.5165,0.531,0.501,0.5759,0.3964,0.6779,0.6144,0.5576,0.6089,0.4102,0.4982,0.4629,0.5165,0.3518,0.3842,0.6683,0.5342,0.9203,0.0,0.5113,0.5525,0.5396,0.5637,0.9311,0.5194,0.6542,0.0,0.5389,0.6189,0.2738,0.23,0.4801,0.545,0.9143,0.0,0.5194,0.4629,0.9203,0.4357,0.5801,0.4677,0.1792,0.4229,0.5396,0.5729,0.5842,0.6826,0.5165,0.4229,0.5064,0.5194,0.5196,0.3419,0.5441,0.5191,0.4764,0.9354,0.916,0.5545,0.5367,0.4142,0.4433,0.6976,0.9203,0.916,0.5596,0.7267,0.545,0.701,0.9088,0.9311,0.464,0.9247,0.5703,0.4171,0.6672,0.9295,0.5044,0.5087,0.916,0.6787,0.5729,0.0,0.5729,0.9,0.916,0.0,0.0,0.916,0.9187,0.5717,0.4602,0.5803,0.4018,0.5194,0.5276,0.5545,0.5545,0.9203,0.5652,0.5194,0.9187
0.5197,0.9061,0.8883,0.5309,0.5667,0.5299,0.382,0.4689,0.559,0.4865,0.5335,0.5566,0.6789,0.332,0.8883,0.5174,0.5477,0.519,0.5474,0.5623,0.4868,0.4124,0.4385,0.5734,0.9044,0.4619,0.5245,0.5805,0.6923,0.6746,0.6346,0.9094,0.6812,0.4755,0.5375,0.5463,0.5574,0.5585,0.5623,0.5113,0.0,0.5678,0.445,0.5197,0.5707,0.5299,0.4533,0.5649,0.5477,0.8883,0.5814,0.519,0.5288,0.5689,0.5555,0.4866,0.5335,0.4039,0.8994,0.481,0.5873,0.5729,0.5106,0.3718,0.8883,0.4201,0.7048,0.5762,0.4755,0.4238,0.5299,0.5299,0.8883,0.4746,0.5672,0.5818,0.5087,0.0,0.0,0.4533,0.4466,0.5792,0.5009,0.5949,0.4533,0.8883,0.4547,0.8922,0.5566,0.6986,0.4459,0.9127,0.494,0.5888,0.9088,0.4357,0.6927,0.6971,0.4458,0.6517,0.3903,0.5267,0.5762,0.4866,0.5762,0.0,0.0,0.4689,0.4689,0.3903,0.5682,0.9044,0.9171,0.5843,0.481,0.8883,0.3942,0.5611,0.8994,0.8994,0.5783,0.8883,0.9044
0.916,0.5717,0.9127,0.5609,0.4709,0.4472,0.5536,0.916,0.9257,0.9127,0.5236,0.9257,0.9354,0.5248,0.9127,0.9354,0.4563,0.6211,0.5506,0.5422,0.5443,0.4519,0.5054,0.9187,0.2554,0.5589,0.9127,0.9127,0.4494,0.5484,0.5326,0.574,0.5536,0.4519,0.4629,0.4519,0.5194,0.5646,0.916,0.5525,0.5678,0.0,0.9127,0.5401,0.5333,0.9127,0.916,0.9257,0.4563,0.9127,0.5508,0.916,0.4441,0.5422,0.6678,0.8944,0.9127,0.916,0.5506,0.5484,0.5222,0.9203,0.911,0.5593,0.9127,0.6671,0.5419,0.9127,0.5686,0.5593,0.3564,0.9127,0.9127,0.5311,0.6607,0.5525,0.6577,0.9354,0.9127,0.916,0.4664,0.9066,0.7461,0.5087,0.916,0.9127,0.9354,0.9,0.5168,0.5505,0.4792,0.5589,0.56,0.9187,0.9203,0.6755,0.7341,0.9247,0.598,0.5636,0.9127,0.9066,0.5593,0.8944,0.661,0.8944,0.9127,0.916,0.916,0.9127,0.6577,0.9127,0.9354,0.3943,0.9127,0.9127,0.916,0.916,0.916,0.5536,0.9252,0.9127,0.5661
0.6124,0.8967,0.433,0.5439,0.5206,0.4713,0.9311,0.9311,0.5031,0.3352,0.9487,0.9487,0.4626,0.9513,0.9487,0.9659,0.9311,0.9311,0.5809,0.9311,0.2243,0.9659,0.0,0.6022,0.5269,0.9354,0.5054,0.5299,0.9127,0.9127,0.4739,0.5299,0.9311,0.9659,0.4941,0.9659,0.9311,0.7575,0.9311,0.5396,0.445,0.9127,0.0,0.2062,0.9386,0.9487,0.0,0.9747,0.4997,0.9487,0.5282,0.5109,0.4249,0.4472,0.8967,0.9576,0.9487,0.9311,0.9311,0.5269,0.9354,0.5193,0.7456,0.9127,0.4713,0.9127,0.9503,0.5054,0.9659,0.9127,0.9487,0.9487,0.9487,0.453,0.9757,0.5196,0.9127,0.9659,0.9487,0.9311,0.5361,0.8967,0.9397,0.5408,0.9311,0.9487,0.4108,0.735,0.9487,0.882,0.882,0.9386,0.9127,0.916,0.5161,0.9513,0.766,0.5017,0.7431,0.5623,0.9487,0.4433,0.9127,0.9576,0.9127,0.9576,0.9487,0.9311,0.9311,0.9487,0.5203,0.9127,0.9513,0.8967,0.9127,0.9487,0.9311,0.9311,0.9311,0.9311,0.9257,0.9487,0.9127
